transaction_id,account_id,transaction_ts,posting_date,currency,amount,merchant_id,merchant_name,category,country,city,payment_method,status,is_refund,reference
TXN0000991,ACC0025,2025/10/10 22:31,2025-10-11,EUR,297.66,M009,MegaMart,restaurang,SE,Malmo,BANK_TRANSFER,FAILED,0,2ae6edf3
TXN0000862,ACC0003,2025-07-27 22:31:47,2025-07-29,NOK,426.19,M010,GadgetHub,Fees,NO,Oslo,BANK_TRANSFER,PENDING,FALSE,e908fd0e
TXN0000986,ACC0023,2025-10-17 19:56:49,2025-10-19,GBP,126.59,M001,Nordic Grocers,Fees,NO,Trondheim,MOBILE_PAY,PENDING,FALSE,42afbd5d
TXN0000442,ACC0034,2025-08-15 16:29:36,2025-08-16,USD,-138.54,,BookBarn,shopping,SE,Malmo,MOBILE_PAY,PENDING,1,0fef5f31
TXN0000532,ACC0010,2025-07-24 11:12:23,2025-07-25,DKK,-295.65,M007,,Other,SE,Malmo,MOBILE_PAY,FAILED,1,f0b2b5c6
TXN0000562,ACC0011,2025/12/13 09:43,2025-12-13,EUR,158.64,M002,Cafe Central,books,SE,Malmo,MOBILE_PAY,PENDING,0,06d4e49c
TXN0000310,ACC0036,2025-06-12 16:35:25,2025/06/14,USD,294.30,M001,Nordic Grocers,flight,DK,Copenhagen,MOBILE_PAY,FAILED,FALSE,144acc6c
TXN0000011,ACC0023,2025/06/27 17:10,2025-06-28,GBP,371.72,M009,MegaMart,grocery,DE,Hamburg,CARD,BOOKED,0,96a68f81
TXN0000618,ACC0029,2025-09-18 07:46:44,2025-09-18,GBP,363.04,M003,StreamFlix,income,NO,Trondheim,CARD,FAILED,FALSE,c15280c8
TXN0000035,ACC0045,25-09-2025 07:13:34,2025-09-25,SEK,310.62,M005,BookBarn,entertainment,DE,Hamburg,BANK_TRANSFER,BOOKED,FALSE,47e8e80e
TXN0001125,ACC0016,2025-11-29 17:43:21,2025-11-30,DKK,312.00,,SkyFly,transit,NO,Bergen,CARD,FAILED,0,fe7e6bfa
TXN0000595,ACC0007,2025-11-16 18:56:15,2025-11-16,NOK,141.03,M009,MegaMart,travel,GB,London,BANK_TRANSFER,PENDING,FALSE,606c9ce2
TXN0000099,ACC0009,2025-08-12 15:53:06,2025-08-13,USD,245.37,M001,Nordic Grocers,health,DE,Munich,MOBILE_PAY,FAILED,FALSE,07918795
TXN0001071,ACC0035,2025/09/18 02:14,2025-09-18,DKK,82.77,M008,HealthPlus,cafe,DE,Berlin,MOBILE_PAY,BOOKED,FALSE,b9fd3331
TXN0000006,ACC0017,2025/12/22 22:16,2025/12/23,NOK,-294.98,M004,PowerCo,hotel,GB,Edinburgh,BANK_TRANSFER,BOOKED,1,7021721a
TXN0000401,ACC0043,2025-06-03 07:29:04,2025-06-05,SEK,432.43,M002,Cafe Central,Dining,DK,Odense,CASH,FAILED,FALSE,164f4749
TXN0001170,ACC0028,2025-08-07 08:59:25,2025-08-09,GBP,32.33,M008,HealthPlus,mat,DK,Aarhus,CASH,FAILED,0,e745be09
TXN0000437,ACC0009,2025-12-30 11:12:08,2025-12-30,GBP,146.52,M005,BookBarn,shopping,DE,Hamburg,CASH,FAILED,0,b8fe6a45
TXN0000067,ACC0021,not_a_date,2025-09-03,EUR,497.99,M002,Cafe Central,income,NO,Oslo,CASH,BOOKED,FALSE,9f02ce76
TXN0000613,ACC0002,2025/12/12 08:25,2025-12-14,EUR,205.09,M003,StreamFlix,power,DK,Copenhagen,MOBILE_PAY,PENDING,0,f4c3ed0e
TXN0000219,ACC0019,2025-11-22 07:18:41,2025/11/23,DKK,129.16,M001,Nordic Grocers,flight,GB,Edinburgh,CASH,PENDING,0,e76a5a00
TXN0000578,ACC0010,2025/07/18 03:54,2025/07/18,SEK,393.18,M005,BookBarn,fee,DK,Copenhagen,MOBILE_PAY,FAILED,FALSE,2b5c6802
TXN0000275,ACC0045,2025/11/05 07:43,2025-11-07,GBP,348.62,M005,BookBarn,hotel,GB,Manchester,BANK_TRANSFER,BOOKED,0,06f47d62
TXN0001162,ACC0012,2025-07-02 07:17:03,2025-07-02,GBP,310.60,M006,City Transit,flight,NO,Trondheim,BANK_TRANSFER,PENDING,FALSE,eefa98a8
TXN0000518,ACC0040,2025-06-05 03:31:30,2025-06-05,EUR,471.57,M008,HealthPlus,shopping,GB,Manchester,MOBILE_PAY,PENDING,0,6f982e2a
TXN0001088,ACC0046,2025/07/15 03:17,2025-07-15,GBP,64.69,M005,BookBarn,travel,GB,Edinburgh,CARD,BOOKED,FALSE,76a8e955
TXN0001057,ACC0028,07-12-2025 01:22:13,2025/12/08,USD,116.78,M009,MegaMart,mat,GB,London,BANK_TRANSFER,PENDING,0,3602861e
TXN0000748,ACC0035,2025/07/30 16:09,2025-08-01,GBP,375.54,,SkyFly,cafe,DE,Hamburg,CARD,PENDING,FALSE,01c5fef7
TXN0000175,ACC0031,2025-12-30 23:46:22,2025-12-31,SEK,264.32,M002,Cafe Central,health,DK,Copenhagen,CASH,PENDING,0,1bafe8e4
TXN0000191,ACC0023,2025-11-19 17:41:48,2025-11-20,EUR,-153.95,M004,PowerCo,restaurang,SE,Malmo,BANK_TRANSFER,PENDING,1,a6668f40
TXN0000847,ACC0036,2025-07-30 18:37:26,2025/07/31,EUR,294.48,M004,PowerCo,grocery,DE,Hamburg,CASH,FAILED,FALSE,6727a903
TXN0000722,ACC0025,2025/09/03 01:52,2025-09-05,GBP,5.14,M004,PowerCo,mat,DK,Aarhus,MOBILE_PAY,PENDING,0,793a4027
TXN0001068,ACC0049,2025-07-05 08:12:02,2025-07-07,SEK,51.78,M010,GadgetHub,Fees,DE,,BANK_TRANSFER,PENDING,FALSE,2f061bde
TXN0000210,ACC0012,2025/10/07 06:52,2025-10-08,SEK,164.28,M002,Cafe Central,fees,NO,Bergen,BANK_TRANSFER,FAILED,0,9ecd775f
TXN0001105,ACC0029,2025-07-10 15:29:48,2025-07-10,NOK,-216.82,M010,GadgetHub,Dining,DE,Munich,CARD,PENDING,1,3564f98f
TXN0001163,ACC0029,23-09-2025 12:46:10,2025-09-23,SEK,332.42,M010,GadgetHub,internet,GB,London,MOBILE_PAY,BOOKED,FALSE,68c70348
TXN0000673,ACC0013,30-07-2025 20:54:39,2025-07-31,NOK,382.55,M010,GadgetHub,Other,DE,Munich,CARD,PENDING,FALSE,95f506c5
TXN0000400,ACC0028,2025-07-08 07:10:44,2025-07-09,NOK,308.37,M006,City Transit,income,GB,Manchester,CARD,PENDING,0,7b491c4c
TXN0000880,ACC0028,2025-08-13 08:39:54,2025-08-13,USD,431.28,M003,StreamFlix,restaurant,DE,Munich,CARD,FAILED,FALSE,8a4c1ead
TXN0000360,ACC0008,2025-08-27 04:42:03,2025-08-28,NOK,340.36,M006,City Transit,restaurang,SE,Malmo,MOBILE_PAY,FAILED,0,99b38fb8
TXN0000172,ACC0009,2025-12-18 18:51:15,2025-12-19,USD,226.03,M005,BookBarn,healthcare,SE,Malmo,BANK_TRANSFER,PENDING,0,bb8b0d3b
TXN0001154,ACC0034,2025-11-18 21:01:24,2025-11-20,SEK,236.71,M009,MegaMart,Other,SE,Gothenburg,MOBILE_PAY,PENDING,0,977dbece
TXN0000700,ACC0044,08-10-2025 21:52:31,2025-10-09,NOK,117.01,M009,MegaMart,Books,DE,Berlin,MOBILE_PAY,PENDING,0,d504ebb5
TXN0000227,ACC0038,2025-08-07 08:38:57,2025-08-07,GBP,9.78,M003,StreamFlix,fee,NO,Trondheim,CARD,FAILED,0,00529df4
TXN0000386,ACC0030,2025-09-19 10:28:53,2025-09-20,NOK,377.34,M009,MegaMart,restaurant,GB,London,MOBILE_PAY,FAILED,FALSE,af1c9ef3
TXN0000976,ACC0030,2025-07-30 03:28:56,2025-08-01,GBP,64.15,M005,,hotel,DE,Berlin,CARD,FAILED,FALSE,caf624bc
TXN0000390,ACC0040,2025-12-17 09:49:54,2025-12-18,USD,-95.14,M007,SkyFly,Dining,NO,Bergen,CARD,BOOKED,1,
TXN0001096,ACC0028,2025-06-29 09:52:40,2025-06-30,USD,346.98,M010,GadgetHub,flight,GB,Edinburgh,CARD,PENDING,0,113129d3
TXN0000479,ACC0029,2025/07/18 19:28,2025-07-19,DKK,83.12,M004,PowerCo,healthcare,NO,Oslo,CARD,BOOKED,0,fbad662b
TXN0000827,ACC0012,03-06-2025 13:08:55,2025-06-03,SEK,114.57,M003,StreamFlix,travel,DK,Copenhagen,BANK_TRANSFER,PENDING,0,96676597
TXN0001132,ACC0007,2025-10-06 20:20:46,2025-10-06,USD,160.29,M003,StreamFlix,taxi,DE,Berlin,CASH,BOOKED,0,
TXN0000150,ACC0014,2025-12-24 00:36:29,2025-12-26,DKK,458.13,M001,Nordic Grocers,entertainment,DE,Munich,CARD,FAILED,FALSE,c890bef1
TXN0000899,ACC0041,2025-06-11 19:38:56,2025-06-12,NOK,457.87,M009,MegaMart,health,SE,Malmo,CARD,FAILED,0,131e47f4
TXN0000017,ACC0013,2025-07-28 05:26:18,2025/07/28,NOK,389.65,M002,Cafe Central,utilities,GB,Manchester,BANK_TRANSFER,FAILED,0,e173e4ea
TXN0000094,ACC0009,2025-09-26 14:36:17,2025-09-28,GBP,-351.41,M007,SkyFly,Fees,DE,Hamburg,MOBILE_PAY,FAILED,1,237b51ca
TXN0000873,ACC0003,2025-10-02 21:30:27,2025/10/04,USD,175.23,M005,BookBarn,restaurang,SE,,CARD,FAILED,FALSE,699acc55
TXN0001052,ACC0014,2025-10-18 18:54:09,2025-10-19,SEK,332.28,M001,Nordic Grocers,streaming,GB,Manchester,CASH,FAILED,0,8f45bbea
TXN0000154,ACC0039,2025-11-01 01:06:27,2025-11-01,DKK,425.99,M006,City Transit,transit,NO,Oslo,CASH,BOOKED,0,e292836f
TXN0000055,ACC0013,2025/07/24 17:58,2025-07-24,USD,415.86,M009,MegaMart,cafe,DK,Copenhagen,CASH,PENDING,0,7eb0d1cb
TXN0000033,ACC0021,13-08-2025 06:22:03,2025-08-13,EUR,252.14,M007,SkyFly,health,GB,Edinburgh,BANK_TRANSFER,PENDING,0,3e3e04d4
TXN0001017,ACC0027,2025-07-12 08:34:29,2025-07-14,GBP,53.11,M010,GadgetHub,fee,SE,Stockholm,BANK_TRANSFER,FAILED,FALSE,bdda0a2d
TXN0000503,ACC0008,2025-06-26 10:09:53,2025-06-27,GBP,456.11,M004,PowerCo,mat,GB,Edinburgh,CARD,FAILED,FALSE,c69a4e69
TXN0000526,ACC0005,2025-06-07 21:04:01,2025-06-08,USD,482.81,M004,PowerCo,Fees,DK,Odense,CASH,FAILED,0,777ff0a3
TXN0000060,ACC0018,2025/07/19 08:11,2025/07/20,DKK,216.44,M008,HealthPlus,uber,GB,Edinburgh,CASH,BOOKED,0,59a32a99
TXN0000482,ACC0026,23-10-2025 22:19:41,2025-10-24,SEK,80.77,M001,Nordic Grocers,Groceries,NO,Bergen,MOBILE_PAY,FAILED,0,
TXN0000077,ACC0015,2025-07-22 20:57:04,2025-07-23,NOK,263.70,M006,City Transit,Fees,DE,Munich,BANK_TRANSFER,FAILED,0,b231645a
TXN0000204,ACC0012,2025-08-15 08:21:22,2025/08/16,GBP,464.04,M008,HealthPlus,Fees,NO,Trondheim,CASH,PENDING,FALSE,9a06ab24
TXN0000377,ACC0023,2025-11-28 04:18:02,2025-11-30,DKK,337.30,M007,,power,DE,Hamburg,CASH,PENDING,FALSE,
TXN0000669,ACC0009,2025/08/11 14:02,2025-08-12,SEK,89.10,M002,Cafe Central,flight,NO,,MOBILE_PAY,BOOKED,0,edff9c4a
TXN0000679,ACC0013,2025-10-23 17:32:55,2025-10-23,DKK,99.10,M004,PowerCo,Books,NO,Trondheim,CARD,PENDING,0,a31060ec
TXN0000798,ACC0009,2025-11-29 14:03:31,2025-11-30,EUR,496.26,M007,SkyFly,power,DK,,CASH,BOOKED,0,4a33d25a
TXN0000446,ACC0018,2025-08-17 08:54:29,2025-08-18,GBP,79.54,M005,BookBarn,hotel,DK,Odense,BANK_TRANSFER,BOOKED,FALSE,db96a826
TXN0000371,ACC0005,2025-08-26 14:59:19,2025-08-27,USD,201.96,M008,HealthPlus,fees,SE,Stockholm,CARD,PENDING,0,af6f38e1
TXN0000921,ACC0020,2025-07-11 02:25:55,2025-07-11,GBP,124.68,M007,SkyFly,power,DK,Aarhus,CASH,PENDING,FALSE,d3c49f72
TXN0000293,ACC0003,2025/06/01 09:19,2025-06-03,EUR,293.41,M001,Nordic Grocers,shopping,DE,Hamburg,MOBILE_PAY,PENDING,0,15292c34
TXN0001060,ACC0021,2025/08/01 18:36,2025/08/01,NOK,315.33,M008,HealthPlus,transit,DK,Odense,MOBILE_PAY,PENDING,FALSE,b65ba892
TXN0000807,ACC0031,2025-07-16 08:26:07,2025-07-18,SEK,342.50,M010,GadgetHub,income,SE,Malmo,MOBILE_PAY,BOOKED,FALSE,1839eab0
TXN0001182,ACC0042,2025-08-24 12:41:31,2025-08-26,SEK,-137.67,M009,MegaMart,Groceries,DK,Copenhagen,BANK_TRANSFER,BOOKED,1,bd0f28fc
TXN0000357,ACC0006,2025-12-10 14:41:35,2025-12-10,EUR,36.59,M004,PowerCo,uber,DK,Copenhagen,BANK_TRANSFER,PENDING,0,7ec3403c
TXN0000577,ACC0036,2025-10-06 14:39:23,2025-10-08,DKK,208.96,M007,SkyFly,Fees,SE,Stockholm,CASH,BOOKED,FALSE,65b39922
TXN0000570,ACC0045,29-07-2025 23:41:44,2025-07-29,SEK,494.12,M003,StreamFlix,flight,DE,Berlin,CASH,PENDING,0,65cf3892
TXN0000206,ACC0006,2025-11-20 08:16:27,2025/11/21,EUR,104.18,M004,PowerCo,books,DK,Copenhagen,CARD,FAILED,0,
TXN0001174,ACC0049,2025-10-24 23:50:22,2025-10-24,GBP,229.60,M009,MegaMart,restaurant,SE,Malmo,CARD,PENDING,0,6ace04ef
TXN0001048,ACC0039,2025-07-30 11:31:36,2025-07-31,DKK,279.43,M003,StreamFlix,Groceries,NO,Oslo,CASH,PENDING,0,feaa425c
TXN0000919,ACC0026,2025-07-06 18:34:31,2025/07/06,GBP,436.42,M006,City Transit,restaurant,DK,Aarhus,MOBILE_PAY,BOOKED,0,dd938fb7
TXN0000345,ACC0005,2025/10/21 13:09,2025-10-23,SEK,133.85,M007,SkyFly,cafe,DK,Odense,CARD,PENDING,FALSE,
TXN0001050,ACC0037,2025-09-16 16:57:58,2025-09-17,EUR,332.16,M006,City Transit,shopping,DE,Munich,BANK_TRANSFER,FAILED,FALSE,eedbca1f
TXN0000264,ACC0013,2025-07-03 18:39:18,2025-07-03,GBP,301.00,M010,GadgetHub,power,SE,Gothenburg,BANK_TRANSFER,BOOKED,FALSE,b530def3
TXN0000619,ACC0005,2025-08-15 20:02:04,2025-08-16,EUR,-339.66,M006,City Transit,utilities,DK,Aarhus,CARD,PENDING,1,50c37d7a
TXN0000611,ACC0050,2025-08-15 08:51:21,2025-08-15,DKK,53.03,M009,MegaMart,income,SE,Stockholm,CASH,FAILED,0,01b29950
TXN0000234,ACC0049,2025-09-13 18:37:09,2025-09-15,EUR,310.33,M002,Cafe Central,mat,DE,Munich,CARD,BOOKED,FALSE,5264a73f
TXN0000425,ACC0022,2025-06-19 18:04:34,2025-06-21,GBP,51.53,M005,BookBarn,uber,NO,Oslo,BANK_TRANSFER,PENDING,FALSE,398fe759
TXN0000693,ACC0019,2025-11-20 21:25:36,2025-11-20,EUR,499.11,M003,StreamFlix,hotel,NO,Bergen,CASH,FAILED,0,45eab105
TXN0001196,ACC0050,2025/07/29 03:47,2025-07-31,EUR,208.45,M008,HealthPlus,Fees,DK,Aarhus,CARD,FAILED,0,8ef32a42
TXN0001180,ACC0016,2025/09/21 18:17,2025-09-21,EUR,281.12,M001,Nordic Grocers,internet,DE,Berlin,CARD,BOOKED,FALSE,12cd9b56
TXN0000303,ACC0030,2025-06-17 09:15:33,2025-06-17,DKK,182.68,M004,PowerCo,Fees,DK,Odense,MOBILE_PAY,BOOKED,0,0349e6b1
TXN0001026,ACC0004,2025/09/04 08:21,2025/09/06,DKK,374.94,M006,City Transit,healthcare,DK,Copenhagen,CARD,FAILED,0,8cd299fe
TXN0001016,ACC0022,2025-06-18 09:34:51,2025-06-18,NOK,370.31,M004,,travel,DK,Copenhagen,MOBILE_PAY,BOOKED,FALSE,ccdde8e0
TXN0000248,ACC0010,16-09-2025 17:19:42,2025-09-17,NOK,486.84,M010,GadgetHub,Dining,DE,Berlin,BANK_TRANSFER,PENDING,0,6fb5e35b
TXN0000411,ACC0036,2025-12-05 06:10:52,2025-12-06,GBP,117.55,M007,SkyFly,cafe,DE,Hamburg,CASH,PENDING,0,7d107121
TXN0000778,ACC0008,2025-06-15 13:16:39,2025-06-17,EUR,317.61,,HealthPlus,transit,GB,Manchester,BANK_TRANSFER,FAILED,FALSE,e37a60d1
TXN0000580,ACC0013,2025-06-17 07:08:19,2025-06-17,USD,298.13,M001,Nordic Grocers,travel,GB,Edinburgh,CASH,PENDING,0,34ffa31a
TXN0000062,ACC0037,2025-12-16 23:16:42,2025-12-16,USD,368.37,M006,City Transit,transport,DE,Hamburg,CASH,BOOKED,0,c388e69fdup
TXN0000334,ACC0046,2025/08/21 19:03,2025-08-21,SEK,379.34,M003,StreamFlix,books,NO,Oslo,CASH,PENDING,FALSE,996c34a1
TXN0000106,ACC0009,2025-07-18 19:54:30,2025-07-19,GBP,-104.31,M006,City Transit,restaurang,NO,Trondheim,CASH,FAILED,1,6c917fc3
TXN0000157,ACC0026,2025/08/26 17:22,2025-08-28,USD,224.22,M003,StreamFlix,healthcare,DK,,BANK_TRANSFER,FAILED,0,4fb17f72
TXN0000173,ACC0044,2025-08-17 06:25:26,2025-08-19,EUR,434.39,M005,BookBarn,Other,GB,London,CASH,PENDING,0,adc225a7
TXN0000391,ACC0043,2025-12-24 04:12:38,2025-12-25,NOK,26.47,M002,Cafe Central,healthcare,DE,Hamburg,CARD,PENDING,0,d696c58f
TXN0000481,ACC0037,2025-06-04 14:26:22,2025-06-04,GBP,371.50,M001,Nordic Grocers,Electronics,DK,Odense,BANK_TRANSFER,PENDING,0,5b350f69
TXN0001033,ACC0006,2025-07-04 20:21:11,2025-07-05,EUR,-404.62,M002,Cafe Central,hotel,NO,Oslo,CASH,BOOKED,1,ee231db9
TXN0000151,ACC0019,2025-08-14 18:20:43,2025/08/14,EUR,323.99,M009,MegaMart,internet,NO,Trondheim,CARD,BOOKED,FALSE,40ea1221
TXN0000318,ACC0040,20-08-2025 10:29:30,2025/08/21,SEK,34.88,M004,PowerCo,uber,SE,Gothenburg,CARD,PENDING,0,b126d9f3
TXN0000190,ACC0049,2025-07-23 09:05:11,2025-07-23,DKK,58.04,M010,GadgetHub,entertainment,NO,Oslo,MOBILE_PAY,PENDING,0,bb6ab095
TXN0000343,ACC0044,2025-11-10 10:18:51,2025-11-10,USD,473.83,M008,HealthPlus,salary,DE,Munich,BANK_TRANSFER,PENDING,0,a2227251
TXN0000541,ACC0037,2025-10-15 08:48:33,2025-10-17,SEK,122.43,M004,PowerCo,utilities,SE,Malmo,MOBILE_PAY,BOOKED,FALSE,63600093
TXN0000237,ACC0013,2025-06-25 10:43:55,2025-06-25,NOK,449.34,M006,City Transit,Books,GB,Edinburgh,MOBILE_PAY,PENDING,0,87fb914b
TXN0000001,ACC0039,2025-06-11 07:19:59,2025-06-13,NOK,52.90,M007,SkyFly,grocery,NO,Trondheim,CASH,BOOKED,FALSE,bb81e3c2
TXN0000749,ACC0021,2025-12-20 06:01:49,2025/12/22,DKK,57.67,M007,SkyFly,books,SE,Malmo,BANK_TRANSFER,BOOKED,0,d4526509
TXN0000912,ACC0024,2025-09-16 04:26:39,2025-09-18,USD,108.40,M008,HealthPlus,transit,DK,Copenhagen,MOBILE_PAY,FAILED,FALSE,090a97ef
TXN0000092,ACC0032,2025-07-27 16:12:40,2025-07-28,USD,474.51,M008,HealthPlus,entertainment,GB,Edinburgh,MOBILE_PAY,BOOKED,0,caead49a
TXN0000631,ACC0020,2025-07-05 06:09:04,2025-07-06,USD,120.60,M004,PowerCo,hotel,DE,Berlin,MOBILE_PAY,FAILED,0,a1084392
TXN0000742,ACC0034,25-11-2025 19:50:25,2025-11-25,USD,299.94,M009,MegaMart,mat,SE,Gothenburg,MOBILE_PAY,PENDING,0,8b5a3f35
TXN0000367,ACC0023,18-09-2025 16:10:44,2025-09-20,GBP,13.80,M006,City Transit,Dining,DK,Aarhus,CARD,FAILED,0,f1954e22
TXN0000598,ACC0047,2025-06-12 18:51:30,2025-06-12,DKK,360.17,M010,GadgetHub,Fees,SE,Gothenburg,CASH,BOOKED,0,ac399852
TXN0000573,ACC0042,2025-06-14 03:22:32,2025-06-15,SEK,225.91,M001,Nordic Grocers,streaming,GB,London,MOBILE_PAY,FAILED,FALSE,da5058d2
TXN0000146,ACC0046,2025-08-09 01:20:04,2025-08-11,DKK,191.67,M002,Cafe Central,income,DE,Hamburg,MOBILE_PAY,BOOKED,0,16859841
TXN0000253,ACC0028,2025-07-17 06:24:37,2025/07/18,GBP,285.29,M008,HealthPlus,books,NO,Bergen,CASH,FAILED,0,ff51c8fc
TXN0000439,ACC0024,04-11-2025 14:44:00,2025-11-06,DKK,166.42,M004,PowerCo,internet,DK,Copenhagen,CARD,BOOKED,FALSE,8f650762
TXN0000545,ACC0003,2025-09-21 17:40:03,2025-09-22,EUR,-113.26,M002,Cafe Central,grocery,GB,Edinburgh,BANK_TRANSFER,PENDING,1,f7e33544
TXN0000695,ACC0015,2025-06-26 12:57:15,2025-06-27,DKK,468.97,M010,GadgetHub,grocery,NO,Trondheim,CARD,BOOKED,0,d1922937
TXN0000591,ACC0036,2025-06-07 09:09:05,2025-06-07,EUR,359.78,M004,PowerCo,fees,GB,Edinburgh,CARD,BOOKED,FALSE,66b3180d
TXN0000582,ACC0012,2025/07/07 03:32,2025-07-09,SEK,26.44,M006,City Transit,travel,DK,Copenhagen,BANK_TRANSFER,FAILED,0,2993c19d
TXN0000849,ACC0047,2025-12-27 05:46:02,2025-12-28,SEK,441.48,M007,SkyFly,shopping,NO,Trondheim,CARD,BOOKED,FALSE,42a06e13
TXN0000969,ACC0016,14-12-2025 06:16:16,2025-12-16,USD,156.57,,PowerCo,internet,SE,Gothenburg,MOBILE_PAY,PENDING,0,85f49011
TXN0001041,ACC0015,2025-09-28 11:16:38,2025-09-30,USD,247.73,M002,Cafe Central,internet,SE,Malmo,BANK_TRANSFER,BOOKED,FALSE,8cdac45b
TXN0000096,ACC0034,2025-12-05 13:11:47,2025-12-05,DKK,276.85,M008,HealthPlus,cafe,SE,Gothenburg,BANK_TRANSFER,FAILED,0,de7c55dc
TXN0000483,ACC0015,2025-07-06 18:39:25,2025-07-06,GBP,65.84,M008,HealthPlus,fee,NO,Trondheim,CARD,PENDING,FALSE,b3ff6474
TXN0001120,ACC0034,2025-09-26 15:44:53,2025-09-27,NOK,-265.55,M001,Nordic Grocers,healthcare,GB,London,BANK_TRANSFER,BOOKED,1,e7dbad24
TXN0000507,ACC0050,2025-12-07 14:30:27,2025-12-07,GBP,-85.35,M001,Nordic Grocers,power,SE,Malmo,BANK_TRANSFER,PENDING,1,c999833c
TXN0001137,ACC0023,2025-08-05 04:49:04,2025-08-05,DKK,336.47,M009,MegaMart,grocery,DE,Berlin,MOBILE_PAY,FAILED,0,70f8c337
TXN0000229,ACC0008,2025-07-28 22:48:25,2025-07-29,SEKK,462.58,M001,Nordic Grocers,internet,GB,Manchester,MOBILE_PAY,BOOKED,0,0f327ead
TXN0000469,ACC0035,2025-06-20 20:07:34,2025-06-22,GBP,430.85,M002,Cafe Central,Dining,DE,Munich,MOBILE_PAY,PENDING,FALSE,e6e08d8f
TXN0001038,ACC0017,2025-06-05 23:14:46,2025-06-06,GBP,218.95,M005,BookBarn,travel,SE,Malmo,CASH,BOOKED,FALSE,8613cabd
TXN0000413,ACC0021,2025-12-28 06:23:32,2025-12-28,GBP,19.86,M010,GadgetHub,transport,DE,Berlin,BANK_TRANSFER,BOOKED,0,ee30f188
TXN0000038,ACC0011,08-09-2025 19:08:05,2025/09/09,USD,8.93,M006,City Transit,restaurant,NO,Oslo,MOBILE_PAY,FAILED,FALSE,eb8cb37f
TXN0000786,ACC0032,2025-09-03 12:36:21,2025/09/05,SEK,284.05,M008,HealthPlus,utilities,SE,Malmo,BANK_TRANSFER,BOOKED,FALSE,f2cf4530
TXN0000688,ACC0043,2025-07-04 11:11:47,2025-07-05,SEK,297.64,M006,City Transit,fee,SE,Malmo,CARD,BOOKED,FALSE,0f829a97
TXN0000654,ACC0007,29-09-2025 15:00:49,2025-10-01,SEK,410.63,M002,Cafe Central,fees,SE,Gothenburg,CASH,FAILED,0,80a72a51
TXN0000415,ACC0049,14-10-2025 01:46:23,2025-10-16,USD,404.08,M005,BookBarn,GROCERY,DK,Odense,MOBILE_PAY,PENDING,0,9ed85ce7
TXN0000537,ACC0047,2025-08-31 04:31:15,2025-09-02,USD,-415.56,M005,,restaurant,NO,Oslo,MOBILE_PAY,BOOKED,1,01289f68
TXN0000665,ACC0015,2025-10-05 18:42:58,2025-10-06,USD,284.48,M009,MegaMart,entertainment,DE,Hamburg,MOBILE_PAY,PENDING,FALSE,2aa8a133
TXN0000755,ACC0008,26-11-2025 21:30:58,2025-11-28,NOK,495.36,M007,SkyFly,entertainment,DE,Munich,MOBILE_PAY,BOOKED,0,4ccbcc5b
TXN0000934,ACC0002,2025-06-17 15:14:11,2025/06/19,SEK,484.27,M004,,income,NO,Bergen,MOBILE_PAY,BOOKED,0,dd183f44
TXN0000898,ACC0024,16-12-2025 00:52:16,2025-12-18,EUR,-479.82,M007,SkyFly,streaming,DE,Munich,BANK_TRANSFER,FAILED,1,c247c353
TXN0001114,ACC0019,2025-09-23 01:42:44,2025-09-24,NOK,470.18,M007,SkyFly,power,DE,Hamburg,MOBILE_PAY,FAILED,FALSE,3f067b70
TXN0000447,ACC0017,2025-08-24 18:16:59,2025/08/24,NOK,434.93,M003,StreamFlix,Books,DK,Odense,CARD,PENDING,FALSE,
TXN0001034,ACC0043,2025-09-30 12:05:09,2025-10-01,DKK,204.49,M007,SkyFly,Books,DK,Copenhagen,BANK_TRANSFER,FAILED,0,8a41d923
TXN0000012,ACC0006,2025/11/12 12:00,2025-11-12,EUR,-292.09,M005,BookBarn,salary,DE,Berlin,BANK_TRANSFER,FAILED,1,419b1b67
TXN0000340,ACC0039,2025-08-23 21:38:18,2025-08-24,NOK,268.88,M007,SkyFly,health,NO,Bergen,CASH,FAILED,0,86b5d4ad
TXN0000131,ACC0017,2025-09-27 15:05:26,2025-09-29,GBP,281.61,M007,SkyFly,internet,GB,Manchester,MOBILE_PAY,FAILED,FALSE,993f2a8a
TXN0000031,ACC0041,2025/11/19 16:07,2025-11-19,EUR,277.02,M005,BookBarn,cafe,SE,Malmo,BANK_TRANSFER,FAILED,0,3e34f98d
TXN0000745,ACC0028,2025-08-21 05:54:50,2025-08-23,GBP,210.34,M004,PowerCo,Other,GB,Manchester,BANK_TRANSFER,PENDING,0,b2440b54
TXN0001129,ACC0040,2025/11/14 22:47,2025-11-14,USD,18.12,M002,Cafe Central,Books,DK,Aarhus,CARD,BOOKED,0,9844d561
TXN0000698,ACC0026,2025-12-08 14:22:07,2025-12-08,SEK,93.46,M004,PowerCo,grocery,SE,Gothenburg,MOBILE_PAY,PENDING,FALSE,85154779
TXN0001014,ACC0018,2025-11-07 06:30:58,2025-11-08,NOK,366.36,M010,GadgetHub,internet,GB,Manchester,MOBILE_PAY,PENDING,FALSE,b95975c4
TXN0000799,ACC0023,2025-06-07 22:49:48,2025-06-08,SEK,262.14,M001,Nordic Grocers,mat,DK,Aarhus,CARD,BOOKED,0,02564d2b
